anio,provincia_id,provincia_nombre,codigo_delito_snic_id,codigo_delito_snic_nombre,cantidad_hechos,cantidad_victimas
2019,42,La Pampa,29_7,Contrabando de elementos nucleares agresivos químicos armas y municiones,0,
2019,42,La Pampa,29_8,Otros delitos previstos en leyes especiales,607,
2019,42,La Pampa,30,Contravenciones,624,
2019,42,La Pampa,31,Suicidios (consumados),34,34
2019,42,La Pampa,32,Delitos contra el orden económico y financiero,0,
2019,46,La Rioja,1,Homicidios dolosos,8,8
2019,46,La Rioja,2,Homicidios dolosos en grado de tentativa,3,3
2019,46,La Rioja,3,Muertes en Accidentes Viales,59,67
2019,46,La Rioja,4,Homicidios culposos por otros hechos,0,0
2019,46,La Rioja,5,Lesiones dolosas,416,425
2019,46,La Rioja,6,Lesiones culposas en Accidentes Viales,3013,3681
2019,46,La Rioja,7,Lesiones culposas por otros hechos,7,7
2019,46,La Rioja,8,Otros delitos contra las personas,1,1
2019,46,La Rioja,9,Delitos contra el honor,0,0
2019,46,La Rioja,10,Violaciones,86,88
2019,46,La Rioja,11,Otros delitos contra la integridad sexual,159,165
2019,46,La Rioja,12,Delitos contra el estado civil,0,
2019,46,La Rioja,13,Amenazas,408,
2019,46,La Rioja,14_1,Trata de personas simple,0,0
2019,46,La Rioja,14_2,Trata de personas agravado,0,0
2019,46,La Rioja,14_3,Otros delitos contra la libertad,3,3
2019,46,La Rioja,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),2822,
2019,46,La Rioja,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),193,
2019,46,La Rioja,17,Robos agravados por el resultado de lesiones y/o muertes ,0,
2019,46,La Rioja,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2019,46,La Rioja,19,Hurtos,2716,
2019,46,La Rioja,20,Tentativas de hurto,48,
2019,46,La Rioja,21,Otros delitos contra la propiedad,526,
2019,46,La Rioja,22_1,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,1,
2019,46,La Rioja,22_2,Tenencia ilegal de armas de fuego,5,
2019,46,La Rioja,22_3,Portación ilegal de armas de fuego,0,
2019,46,La Rioja,22_4,Acopio y fabricación ilegal de armas piezas y municiones,0,
2019,46,La Rioja,22_5,Entrega y comercialización ilegal de armas de fuego,0,
2019,46,La Rioja,22_6,Omisión adulteración y supresión de marcaje,0,
2019,46,La Rioja,22_7,Otros delitos contra la seguridad pública,0,
2019,46,La Rioja,23,Delitos contra el orden público,0,
2019,46,La Rioja,24,Delitos contra la seguridad de la nación,0,
2019,46,La Rioja,25,Delitos contra los poderes públicos y el orden constitucional,0,
2019,46,La Rioja,26,Delitos contra la administración pública,66,
2019,46,La Rioja,27,Delitos contra la fe pública,4,
2019,46,La Rioja,28_1,Siembra y producción de estupefacientes,1,
2019,46,La Rioja,28_2,Comercialización y entrega de estupefacientes,7,
2019,46,La Rioja,28_3,Tenencia o entrega atenuada de estupefacientes,0,
2019,46,La Rioja,28_4,Desvío de Importación de estupefacientes,0,
2019,46,La Rioja,28_5,Organización y financiación de estupefacientes,0,
2019,46,La Rioja,28_6,Tenencia simple de estupefacientes,6,
2019,46,La Rioja,28_7,Tenencia simple atenuada para uso personal de estupefacientes,0,
2019,46,La Rioja,28_8,Confabulación de estupefacientes,0,
2019,46,La Rioja,28_9,Contrabando de estupefacientes,1,
2019,46,La Rioja,28_10,Otros delitos previstos en la ley 23.737,12,
2019,46,La Rioja,29_1,Ley de residuos peligrosos,1,
2019,46,La Rioja,29_2,Ley de fauna,37,
2019,46,La Rioja,29_3,Delitos migratorios,0,
2019,46,La Rioja,29_4,Obstrucción del código aduanero,0,
2019,46,La Rioja,29_5,Contrabando Simple,54,
2019,46,La Rioja,29_6,Contrabando Agravado,0,
2019,46,La Rioja,29_7,Contrabando de elementos nucleares agresivos químicos armas y municiones,0,
2019,46,La Rioja,29_8,Otros delitos previstos en leyes especiales,783,
2019,46,La Rioja,30,Contravenciones,928,
2019,46,La Rioja,31,Suicidios (consumados),49,49
2019,46,La Rioja,32,Delitos contra el orden económico y financiero,2,
2019,50,Mendoza,1,Homicidios dolosos,92,97
2019,50,Mendoza,2,Homicidios dolosos en grado de tentativa,0,0
2019,50,Mendoza,3,Muertes en Accidentes Viales,120,137
2019,50,Mendoza,4,Homicidios culposos por otros hechos,71,72
2019,50,Mendoza,5,Lesiones dolosas,13976,14540
2019,50,Mendoza,6,Lesiones culposas en Accidentes Viales,852,985
2019,50,Mendoza,7,Lesiones culposas por otros hechos,1312,1328
2019,50,Mendoza,8,Otros delitos contra las personas,1982,2052
2019,50,Mendoza,9,Delitos contra el honor,19,19
2019,50,Mendoza,10,Violaciones,362,362
2019,50,Mendoza,11,Otros delitos contra la integridad sexual,2632,2632
2019,50,Mendoza,12,Delitos contra el estado civil,23,
2019,50,Mendoza,13,Amenazas,13619,
2019,50,Mendoza,14_1,Trata de personas simple,6,6
2019,50,Mendoza,14_2,Trata de personas agravado,3,3
2019,50,Mendoza,14_3,Otros delitos contra la libertad,928,980
2019,50,Mendoza,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),28725,
2019,50,Mendoza,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),0,
2019,50,Mendoza,17,Robos agravados por el resultado de lesiones y/o muertes ,113,
2019,50,Mendoza,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2019,50,Mendoza,19,Hurtos,17384,
2019,50,Mendoza,20,Tentativas de hurto,0,
2019,50,Mendoza,21,Otros delitos contra la propiedad,9682,
2019,50,Mendoza,22_1,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,12,
2019,50,Mendoza,22_2,Tenencia ilegal de armas de fuego,573,
2019,50,Mendoza,22_3,Portación ilegal de armas de fuego,219,
2019,50,Mendoza,22_4,Acopio y fabricación ilegal de armas piezas y municiones,4,
2019,50,Mendoza,22_5,Entrega y comercialización ilegal de armas de fuego,12,
2019,50,Mendoza,22_6,Omisión adulteración y supresión de marcaje,30,
2019,50,Mendoza,22_7,Otros delitos contra la seguridad pública,1058,
2019,50,Mendoza,23,Delitos contra el orden público,75,
2019,50,Mendoza,24,Delitos contra la seguridad de la nación,2,
2019,50,Mendoza,25,Delitos contra los poderes públicos y el orden constitucional,17,
2019,50,Mendoza,26,Delitos contra la administración pública,4748,
2019,50,Mendoza,27,Delitos contra la fe pública,600,
2019,50,Mendoza,28_1,Siembra y producción de estupefacientes,83,
2019,50,Mendoza,28_2,Comercialización y entrega de estupefacientes,406,
2019,50,Mendoza,28_3,Tenencia o entrega atenuada de estupefacientes,119,
2019,50,Mendoza,28_4,Desvío de Importación de estupefacientes,44,
2019,50,Mendoza,28_5,Organización y financiación de estupefacientes,164,
2019,50,Mendoza,28_6,Tenencia simple de estupefacientes,952,
2019,50,Mendoza,28_7,Tenencia simple atenuada para uso personal de estupefacientes,1316,
2019,50,Mendoza,28_8,Confabulación de estupefacientes,0,
2019,50,Mendoza,28_9,Contrabando de estupefacientes,52,
2019,50,Mendoza,28_10,Otros delitos previstos en la ley 23.737,256,
2019,50,Mendoza,29_1,Ley de residuos peligrosos,4,
2019,50,Mendoza,29_2,Ley de fauna,126,
2019,50,Mendoza,29_3,Delitos migratorios,578,
2019,50,Mendoza,29_4,Obstrucción del código aduanero,12,
2019,50,Mendoza,29_5,Contrabando Simple,471,
2019,50,Mendoza,29_6,Contrabando Agravado,16,
2019,50,Mendoza,29_7,Contrabando de elementos nucleares agresivos químicos armas y municiones,5,
2019,50,Mendoza,29_8,Otros delitos previstos en leyes especiales,3572,
2019,50,Mendoza,30,Contravenciones,336,
2019,50,Mendoza,31,Suicidios (consumados),197,197
2019,50,Mendoza,32,Delitos contra el orden económico y financiero,7,
2019,54,Misiones,1,Homicidios dolosos,49,52
2019,54,Misiones,2,Homicidios dolosos en grado de tentativa,40,41
2019,54,Misiones,3,Muertes en Accidentes Viales,175,199
2019,54,Misiones,4,Homicidios culposos por otros hechos,7,7
2019,54,Misiones,5,Lesiones dolosas,2497,2585
2019,54,Misiones,6,Lesiones culposas en Accidentes Viales,919,1161
2019,54,Misiones,7,Lesiones culposas por otros hechos,98,107
2019,54,Misiones,8,Otros delitos contra las personas,995,1011
2019,54,Misiones,9,Delitos contra el honor,8,8
2019,54,Misiones,10,Violaciones,383,391
2019,54,Misiones,11,Otros delitos contra la integridad sexual,812,828
2019,54,Misiones,12,Delitos contra el estado civil,1,
2019,54,Misiones,13,Amenazas,4040,
2019,54,Misiones,14_1,Trata de personas simple,1,1
2019,54,Misiones,14_2,Trata de personas agravado,0,0
2019,54,Misiones,14_3,Otros delitos contra la libertad,23,23
2019,54,Misiones,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),6620,
2019,54,Misiones,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),443,
2019,54,Misiones,17,Robos agravados por el resultado de lesiones y/o muertes ,217,
2019,54,Misiones,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,30,
2019,54,Misiones,19,Hurtos,9878,
2019,54,Misiones,20,Tentativas de hurto,431,
2019,54,Misiones,21,Otros delitos contra la propiedad,3181,
2019,54,Misiones,22_1,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,2,
2019,54,Misiones,22_2,Tenencia ilegal de armas de fuego,200,
2019,54,Misiones,22_3,Portación ilegal de armas de fuego,30,
2019,54,Misiones,22_4,Acopio y fabricación ilegal de armas piezas y municiones,12,
2019,54,Misiones,22_5,Entrega y comercialización ilegal de armas de fuego,0,
2019,54,Misiones,22_6,Omisión adulteración y supresión de marcaje,52,
2019,54,Misiones,22_7,Otros delitos contra la seguridad pública,115,
2019,54,Misiones,23,Delitos contra el orden público,213,
2019,54,Misiones,24,Delitos contra la seguridad de la nación,4,
2019,54,Misiones,25,Delitos contra los poderes públicos y el orden constitucional,322,
2019,54,Misiones,26,Delitos contra la administración pública,421,
2019,54,Misiones,27,Delitos contra la fe pública,164,
2019,54,Misiones,28_1,Siembra y producción de estupefacientes,34,
2019,54,Misiones,28_2,Comercialización y entrega de estupefacientes,242,
2019,54,Misiones,28_3,Tenencia o entrega atenuada de estupefacientes,22,
2019,54,Misiones,28_4,Desvío de Importación de estupefacientes,577,
2019,54,Misiones,28_5,Organización y financiación de estupefacientes,12,
2019,54,Misiones,28_6,Tenencia simple de estupefacientes,59,
2019,54,Misiones,28_7,Tenencia simple atenuada para uso personal de estupefacientes,15,
2019,54,Misiones,28_8,Confabulación de estupefacientes,0,
2019,54,Misiones,28_9,Contrabando de estupefacientes,69,
2019,54,Misiones,28_10,Otros delitos previstos en la ley 23.737,347,
2019,54,Misiones,29_1,Ley de residuos peligrosos,0,
2019,54,Misiones,29_2,Ley de fauna,128,
2019,54,Misiones,29_3,Delitos migratorios,406,
2019,54,Misiones,29_4,Obstrucción del código aduanero,55,
2019,54,Misiones,29_5,Contrabando Simple,2610,
2019,54,Misiones,29_6,Contrabando Agravado,56,
2019,54,Misiones,29_7,Contrabando de elementos nucleares agresivos químicos armas y municiones,0,
2019,54,Misiones,29_8,Otros delitos previstos en leyes especiales,791,
2019,54,Misiones,30,Contravenciones,7298,
2019,54,Misiones,31,Suicidios (consumados),84,84
2019,54,Misiones,32,Delitos contra el orden económico y financiero,8,
2019,58,Neuquén,1,Homicidios dolosos,31,31
2019,58,Neuquén,2,Homicidios dolosos en grado de tentativa,2,2
2019,58,Neuquén,3,Muertes en Accidentes Viales,65,83
2019,58,Neuquén,4,Homicidios culposos por otros hechos,7,9
2019,58,Neuquén,5,Lesiones dolosas,1494,1516
2019,58,Neuquén,6,Lesiones culposas en Accidentes Viales,2072,2547
2019,58,Neuquén,7,Lesiones culposas por otros hechos,66,68
2019,58,Neuquén,8,Otros delitos contra las personas,1277,1284
2019,58,Neuquén,9,Delitos contra el honor,3,3
2019,58,Neuquén,10,Violaciones,34,34
2019,58,Neuquén,11,Otros delitos contra la integridad sexual,290,290
2019,58,Neuquén,12,Delitos contra el estado civil,7,
2019,58,Neuquén,13,Amenazas,1887,
2019,58,Neuquén,14_1,Trata de personas simple,0,0
2019,58,Neuquén,14_2,Trata de personas agravado,0,0
2019,58,Neuquén,14_3,Otros delitos contra la libertad,26,26
2019,58,Neuquén,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),13717,
2019,58,Neuquén,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1332,
2019,58,Neuquén,17,Robos agravados por el resultado de lesiones y/o muertes ,214,
2019,58,Neuquén,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,9,
2019,58,Neuquén,19,Hurtos,7258,
2019,58,Neuquén,20,Tentativas de hurto,548,
2019,58,Neuquén,21,Otros delitos contra la propiedad,3514,
2019,58,Neuquén,22_1,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,27,
2019,58,Neuquén,22_2,Tenencia ilegal de armas de fuego,94,
2019,58,Neuquén,22_3,Portación ilegal de armas de fuego,43,
2019,58,Neuquén,22_4,Acopio y fabricación ilegal de armas piezas y municiones,1,
2019,58,Neuquén,22_5,Entrega y comercialización ilegal de armas de fuego,0,
2019,58,Neuquén,22_6,Omisión adulteración y supresión de marcaje,4,
2019,58,Neuquén,22_7,Otros delitos contra la seguridad pública,93,
2019,58,Neuquén,23,Delitos contra el orden público,190,
2019,58,Neuquén,24,Delitos contra la seguridad de la nación,6,
2019,58,Neuquén,25,Delitos contra los poderes públicos y el orden constitucional,11,
2019,58,Neuquén,26,Delitos contra la administración pública,375,
2019,58,Neuquén,27,Delitos contra la fe pública,83,
2019,58,Neuquén,28_1,Siembra y producción de estupefacientes,78,
2019,58,Neuquén,28_2,Comercialización y entrega de estupefacientes,155,
2019,58,Neuquén,28_3,Tenencia o entrega atenuada de estupefacientes,13,
2019,58,Neuquén,28_4,Desvío de Importación de estupefacientes,0,
2019,58,Neuquén,28_5,Organización y financiación de estupefacientes,0,
2019,58,Neuquén,28_6,Tenencia simple de estupefacientes,222,
2019,58,Neuquén,28_7,Tenencia simple atenuada para uso personal de estupefacientes,254,
2019,58,Neuquén,28_8,Confabulación de estupefacientes,7,
2019,58,Neuquén,28_9,Contrabando de estupefacientes,20,
2019,58,Neuquén,28_10,Otros delitos previstos en la ley 23.737,77,
2019,58,Neuquén,29_1,Ley de residuos peligrosos,1,
2019,58,Neuquén,29_2,Ley de fauna,61,
2019,58,Neuquén,29_3,Delitos migratorios,81,
2019,58,Neuquén,29_4,Obstrucción del código aduanero,11,
2019,58,Neuquén,29_5,Contrabando Simple,41,
2019,58,Neuquén,29_6,Contrabando Agravado,3,
2019,58,Neuquén,29_7,Contrabando de elementos nucleares agresivos químicos armas y municiones,1,
2019,58,Neuquén,29_8,Otros delitos previstos en leyes especiales,656,
2019,58,Neuquén,30,Contravenciones,2953,
2019,58,Neuquén,31,Suicidios (consumados),63,63
2019,58,Neuquén,32,Delitos contra el orden económico y financiero,8,
2019,62,Río Negro,1,Homicidios dolosos,29,31
2019,62,Río Negro,2,Homicidios dolosos en grado de tentativa,21,21
2019,62,Río Negro,3,Muertes en Accidentes Viales,65,80
2019,62,Río Negro,4,Homicidios culposos por otros hechos,5,5
2019,62,Río Negro,5,Lesiones dolosas,2473,2759
2019,62,Río Negro,6,Lesiones culposas en Accidentes Viales,552,696
2019,62,Río Negro,7,Lesiones culposas por otros hechos,2,2
2019,62,Río Negro,8,Otros delitos contra las personas,310,347
2019,62,Río Negro,9,Delitos contra el honor,2,2
2019,62,Río Negro,10,Violaciones,83,87
2019,62,Río Negro,11,Otros delitos contra la integridad sexual,362,409
2019,62,Río Negro,12,Delitos contra el estado civil,0,
2019,62,Río Negro,13,Amenazas,2857,
2019,62,Río Negro,14_1,Trata de personas simple,0,0
2019,62,Río Negro,14_2,Trata de personas agravado,1,1
2019,62,Río Negro,14_3,Otros delitos contra la libertad,394,419
2019,62,Río Negro,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),7863,
2019,62,Río Negro,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),600,
2019,62,Río Negro,17,Robos agravados por el resultado de lesiones y/o muertes ,0,
2019,62,Río Negro,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,
2019,62,Río Negro,19,Hurtos,5845,
2019,62,Río Negro,20,Tentativas de hurto,279,
2019,62,Río Negro,21,Otros delitos contra la propiedad,2980,
2019,62,Río Negro,22_1,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,3,
2019,62,Río Negro,22_2,Tenencia ilegal de armas de fuego,207,
2019,62,Río Negro,22_3,Portación ilegal de armas de fuego,49,
2019,62,Río Negro,22_4,Acopio y fabricación ilegal de armas piezas y municiones,0,
2019,62,Río Negro,22_5,Entrega y comercialización ilegal de armas de fuego,0,
2019,62,Río Negro,22_6,Omisión adulteración y supresión de marcaje,0,
2019,62,Río Negro,22_7,Otros delitos contra la seguridad pública,102,
2019,62,Río Negro,23,Delitos contra el orden público,114,
2019,62,Río Negro,24,Delitos contra la seguridad de la nación,0,
2019,62,Río Negro,25,Delitos contra los poderes públicos y el orden constitucional,0,
2019,62,Río Negro,26,Delitos contra la administración pública,1262,
2019,62,Río Negro,27,Delitos contra la fe pública,239,
2019,62,Río Negro,28_1,Siembra y producción de estupefacientes,24,
2019,62,Río Negro,28_2,Comercialización y entrega de estupefacientes,87,
2019,62,Río Negro,28_3,Tenencia o entrega atenuada de estupefacientes,5,
2019,62,Río Negro,28_4,Desvío de Importación de estupefacientes,0,
2019,62,Río Negro,28_5,Organización y financiación de estupefacientes,1,
2019,62,Río Negro,28_6,Tenencia simple de estupefacientes,258,
2019,62,Río Negro,28_7,Tenencia simple atenuada para uso personal de estupefacientes,536,
2019,62,Río Negro,28_8,Confabulación de estupefacientes,0,
2019,62,Río Negro,28_9,Contrabando de estupefacientes,3,
2019,62,Río Negro,28_10,Otros delitos previstos en la ley 23.737,411,
2019,62,Río Negro,29_1,Ley de residuos peligrosos,0,
2019,62,Río Negro,29_2,Ley de fauna,27,
2019,62,Río Negro,29_3,Delitos migratorios,81,
2019,62,Río Negro,29_4,Obstrucción del código aduanero,4,
2019,62,Río Negro,29_5,Contrabando Simple,33,
2019,62,Río Negro,29_6,Contrabando Agravado,6,
2019,62,Río Negro,29_7,Contrabando de elementos nucleares agresivos químicos armas y municiones,0,
2019,62,Río Negro,29_8,Otros delitos previstos en leyes especiales,48,
